Price,Body.Type,Fuel.Type,Gearbox.Type,Power.hp,Displacement.l,Torque.lbft,Cylinders,Drivetrain,MPG.City,MPG.Highway,Seats,Doors,Height.in,Length.in,Width.in,Wheelbase.in,Air.Conditioner,Heater,AntiLock.Braking.System,Central.Locking,Power.Steering,Power.Windows,Anti.Lock.Braking,Brake.Assist,Central.Locking.1,Power.Door.Locks,Child.Safety.Locks,Rear.Seat.Belts,Door.Ajar.Warning,Adjustable.Seats,Crash.Sensor,Engine.Check.Warning,Rear.Camera,Anti.Theft.Device,Touch.Screen,Audio.System.Remote.Control,Speakers.Front...back,Bluetooth.Connectivity,USB...Auxiliary.Input,Adjustable.Steering.Column,Height.Adjustable.Driving.Seat,Digital.Clock,Electric.Folding.Rear.View.Mirror,Automatic.Climate.Control,Low.Fuel.Warning.Light,Parking.Sensors,Bottle.Holder,Seat.Belt.Warning,Vehicle.Stability.Control.System,Engine.Immobilizer,Rear.Reading.Lamp 
69300,SUV,Petrol,Automatic,355.0,5.3,383.0,8.0,all,14.0,19.0,8.0,5.0,76.5,225.2,81.0,134.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
69200,SUV,Petrol,Automatic,335.0,3.0,354.0,6.0,all,20.0,26.0,5.0,4.0,66.2,188.9,80.3,113.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
69100,SUV,Petrol,Automatic,395.0,3.0,406.0,6.0,all,18.0,23.0,5.0,4.0,77.7,197.6,79.1,119.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
68380,SUV,Petrol,Automatic,375.0,3.5,470.0,6.0,rear,17.0,23.0,7.0,4.0,76.6,210.0,79.9,122.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
68080,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,rear,17.0,23.0,8.0,5.0,79.6,226.7,94.0,130.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
68080,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,rear,17.0,23.0,8.0,5.0,79.6,226.7,94.0,130.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
67950,SUV,Petrol,Automatic,335.0,3.0,330.0,6.0,all,21.0,25.0,5.0,4.0,66.3,194.8,78.9,117.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
67740,SUV,Petrol,Automatic,355.0,3.0,354.0,6.0,all,17.0,21.0,5.0,4.0,67.1,198.4,78.7,113.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
67350,SUV,Petrol,Automatic,355.0,3.0,354.0,6.0,all,17.0,21.0,7.0,4.0,67.1,198.4,78.7,113.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
67115,SUV,Petrol,Automatic,270.0,2.3,310.0,6.0,rear,19.0,18.0,5.0,4.0,70.7,210.0,77.8,126.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
67080,SUV,Petrol,Automatic,301.0,4.6,329.0,6.0,all,15.0,19.0,7.0,5.0,73.8,192.1,74.2,109.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
67000,SUV,Petrol,Automatic,335.0,3.0,354.0,6.0,all,20.0,26.0,5.0,4.0,66.2,188.9,80.3,113.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
66800,SUV,Petrol,Automatic,355.0,5.3,383.0,8.0,rear,15.0,20.0,8.0,5.0,76.5,225.2,81.0,134.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
66270,SUV,Petrol,Automatic,475.0,6.4,470.0,8.0,all,13.0,19.0,6.0,4.0,70.5,200.1,75.7,119.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
66240,SUV,Electric,Automatic,172.0,3.0,174.0,6.0,rear,0.0,0.0,5.0,5.0,59.0,165.7,70.0,106.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
66100,SUV,Petrol,Automatic,395.0,3.0,406.0,6.0,all,18.0,23.0,5.0,4.0,77.7,197.6,79.1,119.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
66000,SUV,Electric,Automatic,355.0,3.0,414.0,6.0,all,0.0,0.0,5.0,4.0,65.5,193.0,76.2,115.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
65840,SUV,Petrol,Automatic,400.0,5.6,413.0,8.0,all,14.0,19.0,5.0,4.0,78.9,242.7,79.5,151.6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
65760,SUV,Hybrid,Automatic,375.0,2.0,470.0,4.0,all,17.0,23.0,5.0,4.0,70.9,193.5,77.5,116.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
65630,SUV,Petrol,Automatic,335.0,2.7,380.0,6.0,all,19.0,26.0,5.0,4.0,66.2,190.0,76.1,122.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
65500,SUV,Petrol,Automatic,395.0,3.0,406.0,6.0,all,20.0,27.0,5.0,4.0,65.5,186.3,81.5,113.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
65490,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,all,15.0,20.0,8.0,5.0,79.6,226.7,94.0,130.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
65130,SUV,Petrol,Automatic,301.0,4.6,329.0,6.0,all,15.0,19.0,7.0,5.0,73.8,192.1,74.2,109.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
65105,Truck,Hybrid,Automatic,437.0,3.5,583.0,6.0,rear,20.0,24.0,5.0,4.0,78.0,233.6,80.2,145.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
65090,SUV,Petrol,Automatic,335.0,2.7,380.0,6.0,all,19.0,26.0,5.0,4.0,66.2,190.0,76.1,122.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
65000,Sedan,Electric,Automatic,174.0,3.0,221.0,6.0,front,0.0,0.0,5.0,4.0,58.2,192.7,73.9,108.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
64800,SUV,Petrol,Automatic,395.0,3.0,406.0,6.0,all,20.0,27.0,5.0,4.0,65.5,186.3,81.5,113.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
64700,Convertible,Petrol,Automatic,296.0,2.0,295.0,6.0,all,23.0,30.0,2.0,2.0,51.5,176.0,74.2,103.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
64600,SUV,Petrol,Automatic,355.0,5.3,383.0,8.0,all,14.0,19.0,8.0,5.0,76.5,225.2,81.0,134.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
64100,SUV,Petrol,Automatic,355.0,5.3,383.0,6.0,rear,15.0,20.0,8.0,5.0,76.5,210.0,81.0,120.9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
63700,SUV,Hybrid,Automatic,389.0,3.0,443.0,6.0,all,21.0,26.0,5.0,4.0,68.7,194.3,78.9,117.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
63700,Sedan,Petrol,Automatic,375.0,3.5,391.0,6.0,all,17.0,26.0,5.0,4.0,57.7,196.7,75.8,118.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
63700,Sedan,Petrol,Automatic,375.0,3.5,391.0,6.0,all,17.0,26.0,5.0,4.0,57.7,196.7,75.8,118.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
63450,Sedan,Petrol,Automatic,375.0,3.5,391.0,6.0,all,17.0,26.0,5.0,4.0,57.7,196.5,75.8,118.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
63000,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,25.0,7.0,4.0,67.1,198.4,78.7,113.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
62990,SUV,Petrol,Automatic,475.0,6.4,470.0,6.0,all,13.0,19.0,6.0,4.0,70.5,200.1,75.7,119.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
62875,SUV,Petrol,Automatic,293.0,3.6,257.0,6.0,all,19.0,26.0,5.0,4.0,70.9,193.5,77.5,116.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
62550,Sedan,Petrol,Automatic,295.0,2.0,310.0,4.0,all,23.0,31.0,5.0,4.0,57.1,200.4,74.6,120.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
62490,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,rear,17.0,23.0,8.0,5.0,79.6,226.7,94.0,130.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
62490,SUV,Petrol,Automatic,420.0,3.0,468.0,6.0,rear,17.0,23.0,8.0,5.0,79.6,226.7,94.0,130.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
62400,SUV,Petrol,Automatic,247.0,2.0,269.0,4.0,all,20.0,26.0,5.0,4.0,66.2,188.9,80.3,113.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
62390,SUV,Electric,Automatic,314.0,3.0,448.0,6.0,all,0.0,0.0,5.0,4.0,62.0,178.0,74.0,114.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
61900,SUV,Petrol,Automatic,355.0,5.3,383.0,6.0,all,14.0,19.0,8.0,5.0,76.5,210.0,81.0,120.9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
61600,SUV,Petrol,Automatic,335.0,3.0,330.0,6.0,rear,21.0,26.0,5.0,4.0,68.7,194.3,78.9,117.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
60650,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,25.0,7.0,4.0,67.1,198.4,78.7,113.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
60495,Sedan,Petrol,Manual,472.0,3.6,445.0,6.0,rear,15.0,23.0,5.0,4.0,56.0,187.6,71.4,109.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
60300,SUV,Petrol,Automatic,293.0,3.6,257.0,6.0,all,19.0,26.0,5.0,4.0,70.9,193.5,77.5,116.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
60200,Coupe,Petrol,Automatic,400.0,3.0,350.0,6.0,all,19.0,26.0,4.0,2.0,54.9,184.4,72.8,112.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
60100,Coupe,Petrol,Automatic,400.0,3.0,350.0,6.0,all,19.0,26.0,4.0,2.0,54.9,184.4,72.8,112.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
60100,SUV,Petrol,Automatic,300.0,2.5,311.0,6.0,all,21.0,25.0,5.0,4.0,67.5,194.7,77.8,116.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
60100,SUV,Petrol,Automatic,355.0,5.3,383.0,8.0,rear,15.0,20.0,8.0,5.0,76.5,225.2,81.0,134.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
59600,SUV,Petrol,Automatic,335.0,3.0,354.0,6.0,all,20.0,27.0,5.0,4.0,65.5,186.3,81.5,113.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
59450,Coupe,Petrol,Automatic,382.0,3.0,369.0,6.0,all,22.0,31.0,5.0,4.0,56.8,188.5,72.9,112.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
59450,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,25.0,7.0,4.0,67.1,198.4,78.7,113.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
59200,SUV,Unknown,Automatic,349.0,3.0,369.0,6.0,all,19.0,24.0,5.0,4.0,65.4,184.6,74.5,111.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
59200,SUV,Unknown,Automatic,349.0,3.0,369.0,6.0,all,19.0,24.0,5.0,4.0,65.4,184.6,74.5,111.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
59050,SUV,Unknown,Automatic,295.0,2.0,310.0,6.0,all,21.0,27.0,5.0,4.0,65.3,185.4,74.9,112.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
59050,SUV,Unknown,Automatic,295.0,2.0,310.0,6.0,all,21.0,27.0,5.0,4.0,65.3,185.4,74.9,112.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
58830,SUV,Petrol,Automatic,375.0,3.5,470.0,6.0,rear,17.0,23.0,5.0,4.0,76.4,221.9,79.9,131.6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
58680,SUV,Electric,Automatic,225.0,3.0,259.0,6.0,rear,0.0,0.0,5.0,4.0,62.0,178.0,74.0,114.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
58500,Truck,Petrol,Automatic,385.0,7.3,430.0,4.0,rear,22.0,27.0,5.0,4.0,77.8,254.4,96.0,164.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
58400,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,25.0,7.0,4.0,67.1,198.4,78.7,113.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
58250,Coupe,Petrol,Automatic,382.0,3.0,369.0,6.0,rear,24.0,32.0,4.0,2.0,54.8,188.0,72.9,112.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
58200,Coupe,Petrol,Automatic,400.0,3.0,350.0,6.0,rear,20.0,27.0,4.0,2.0,54.5,184.4,72.8,112.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
58100,Coupe,Petrol,Automatic,400.0,3.0,350.0,6.0,rear,20.0,27.0,4.0,2.0,54.5,184.4,72.8,112.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
